source_repository	source_commit	source_last_commit	source_mode	source_blob	source_path	target_path	disposition	license
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	1321cc59feb54a04d41306e3ab7139bff812b84f	100644	a02781519198de98acdc9073c6217626f9014185	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaHomeNpcCharacter.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaHomeNpcCharacter.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	a415eb445ccacd649f9c9ac8fdd20fc57e5217db	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaHomeNpcController.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaHomeNpcController.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	0c3f0823ef3b27599aebefea692222bb37c7d50d	100644	8d91aa0dec7165867bc50d5751f92fbdb7e2dd2a	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaIndoorSpringArmComponent.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaIndoorSpringArmComponent.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	d09765d6c3a717c34591e8a07e5738ca35b7fe67	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaInteractionComponent.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaInteractionComponent.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	56593f10fd73bdece939f88ef40b8e2c9489314a	100644	45c2bdd4b561faf8868e2e858ba545bd06bb0d43	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPickupActor.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPickupActor.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	1321cc59feb54a04d41306e3ab7139bff812b84f	100644	ac9bfe098b287e8cb225a4d03f8e9f36d4b4ebfc	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeCharacter.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeCharacter.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	327766ab95858c0388fe59c2f89f27622a6cae6d	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeGameMode.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeGameMode.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	4e6b197f19c79792455f2708e5634fcb707eb3b1	100644	9d6bb39957fe542d2e81cdba7a6e38dbbbf8a2cb	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeHUD.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeHUD.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	be3aa050a89e607eccab5581f7c1e9de08ac4110	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeModule.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeModule.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	6504dc93d1901cbe3983d042f6f86e93da044ace	100644	e2d1cbbab4d43f975ab11f2ce2f638a614d2aad3	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeRuntimeSubsystem.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeRuntimeSubsystem.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	c4da5b3ce0e759e277218f5db33af5d34160f4f4	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeTypes.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaPlayableHomeTypes.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	2ca3bf6a42e18644a82349b9db9b7d5e9614065c	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaSemanticActor.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaSemanticActor.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	667c2b8c25d92d86124c0150c6fa28c72d624136	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaSemanticPropActor.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaSemanticPropActor.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	a3678cf14bd201dcee72f17f3e2137e23b56ca31	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaStatefulApplianceActor.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaStatefulApplianceActor.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	6504dc93d1901cbe3983d042f6f86e93da044ace	100644	9ed29d68edfffe204c546f3f3de0c8fd5c096b14	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaWorldTcpAdapter.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaWorldTcpAdapter.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	e563464c51a2d68b2f553561be601c91262a2051	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaWorldTcpAdapter.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Private/VistaWorldTcpAdapter.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	e13cb7a2c854a98069896ed9580016513a286613	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaContainerActor.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaContainerActor.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	ab70301f932a288aed22f189f3f6c33376e46e48	100644	67bc1e231a7613d544043dbd01640c35cee66b0a	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaDoorActor.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaDoorActor.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	ca6a4f1a8c0d8cb3f8fde199e5e98e2a7d023d4d	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaEventDefinitionActor.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaEventDefinitionActor.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	f23fbb24b7cfeb001999cf8c373c8ec7ed0c9709	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaEventSubsystem.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaEventSubsystem.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	87e1b53f6734e7acc652b4f5aa395e7362496029	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaHomeNpcCharacter.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaHomeNpcCharacter.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	07233b4663f1c0779c0e4a495295cd0e29af8c7f	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaHomeNpcController.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaHomeNpcController.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	0c3f0823ef3b27599aebefea692222bb37c7d50d	100644	2d09517f1efe6ff974f18c1dec116a0f62a152d2	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaIndoorSpringArmComponent.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaIndoorSpringArmComponent.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	8d0e2eda83bcbd020bb5601d15b6f3f2997a8bd6	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaInteractable.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaInteractable.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	aa0a8b8ed132b1ad83e1d98c19dcd43b1c01d861	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaInteractionComponent.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaInteractionComponent.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	0dd9a36b90f8befe0d6e3aa245ae026ac2a93e2c	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaItemCarrier.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaItemCarrier.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	56593f10fd73bdece939f88ef40b8e2c9489314a	100644	f6a43b9408ad983d8462c39ee1bf7ca92914a65f	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPickupActor.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPickupActor.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	4e6b197f19c79792455f2708e5634fcb707eb3b1	100644	0531faf5ce839dd0d2e266b671400efa31ce775f	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeCharacter.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeCharacter.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	66f85918090e051284433bbbac78dcbe2097bd52	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeGameMode.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeGameMode.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	3a5d4b7c99bf15859f23d27c7299f132e8b5c1d4	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeHUD.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeHUD.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	f6aa2f55a08d5d4b71eb5656a711e406d5911f6e	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeModule.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeModule.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	6504dc93d1901cbe3983d042f6f86e93da044ace	100644	50e623ce83f85bed6877195fd2f1f0587c509358	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeRuntimeSubsystem.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeRuntimeSubsystem.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	066d164e3b08ca1609ccf48f64625a8ab61aa467	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeTypes.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaPlayableHomeTypes.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	552a7a5566a789f5a7b60cd544f5cd659f47fb1e	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaSemanticActor.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaSemanticActor.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	26eebd0b510058e563b04a81b50a400c0dbd7eef	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaSemanticPropActor.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaSemanticPropActor.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	46622f020d2b7938d78848ee8f7ab86245ff2ef7	100644	31d0d780d544a7e0398eb20070c711cd8b1295a8	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaStatefulApplianceActor.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/Public/VistaStatefulApplianceActor.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	6504dc93d1901cbe3983d042f6f86e93da044ace	100644	b231588ca869c2e5860dbe08c2675057762a825d	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/VistaPlayableHome.Build.cs	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHome/VistaPlayableHome.Build.cs	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	218402c64e14970bfc23896d7a1fb64f05b53733	100644	6ad1d435575d31ed66f424bff522bfbdcf31deca	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/Private/VistaPlayableHomeEditorModule.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/Private/VistaPlayableHomeEditorModule.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	218402c64e14970bfc23896d7a1fb64f05b53733	100644	11ed21f3fb46c8a67247d376f6f80b624a86d77d	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/Private/VistaPlayableHomeNaniteLibrary.cpp	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/Private/VistaPlayableHomeNaniteLibrary.cpp	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	218402c64e14970bfc23896d7a1fb64f05b53733	100644	5c8c9d8b9eab6460206d897bc78f07f07cdbb145	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/Public/VistaPlayableHomeNaniteLibrary.h	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/Public/VistaPlayableHomeNaniteLibrary.h	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	218402c64e14970bfc23896d7a1fb64f05b53733	100644	403586297ba02456255aff801f783e082895841f	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/VistaPlayableHomeEditor.Build.cs	unreal_plugins/VistaPlayableHome/Source/VistaPlayableHomeEditor/VistaPlayableHomeEditor.Build.cs	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	218402c64e14970bfc23896d7a1fb64f05b53733	100644	be6e264e96715a28171be3b45749aa732927852d	unreal_plugins/VistaPlayableHome/VistaPlayableHome.uplugin	unreal_plugins/VistaPlayableHome/VistaPlayableHome.uplugin	runtime_plugin	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	6504dc93d1901cbe3983d042f6f86e93da044ace	100644	1e6df36b0d17dcb59a75033524126886842bbe1f	world_packs/schemas/vista-playable-home-visual-profile-v1.schema.json	world_packs/schemas/vista-playable-home-visual-profile-v1.schema.json	contract_schema	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	516c888be6d4aeaba1346dcbc4fc36f05891f655	100644	cb239c548ce871feeb497d334030be8846932fdf	world_packs/vista_playable_home_r1/visual_profiles/contract.py	world_packs/vista_playable_home_r1/visual_profiles/contract.py	visual_profile	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	6504dc93d1901cbe3983d042f6f86e93da044ace	100644	64e0869b381321b9e96c611222d5dfec0c43df86	world_packs/vista_playable_home_r1/visual_profiles/realistic_interior_r2.json	world_packs/vista_playable_home_r1/visual_profiles/realistic_interior_r2.json	visual_profile	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	696eef9bb465b08e6956cce4743b38c79b356109	100644	27c0ed3d82891745120be07fb838f868163e4f0f	world_packs/vista_playable_home_r1/visual_profiles/realistic_interior_r2_external_placement.json	world_packs/vista_playable_home_r1/visual_profiles/realistic_interior_r2_external_placement.json	visual_profile	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	b533fb80590d5aeb0b126a6f79737dfede364575	100644	6a153c6bbb83796b6a15f337828233e7b54dd4a5	world_packs/vista_playable_home_r1/visual_profiles/realistic_interior_r2_poly_haven_acquisition.json	world_packs/vista_playable_home_r1/visual_profiles/realistic_interior_r2_poly_haven_acquisition.json	visual_profile	Apache-2.0
IvesLiu1026/SimWorld-Studio	d80aa78f7681e378a051528ec55b7cfdbe39f64d	6504dc93d1901cbe3983d042f6f86e93da044ace	100644	03759608e6829a7406709bd3980dad7c0c0a9c25	world_packs/vista_playable_home_r1/visual_profiles/ue_5_7_3_renderer_registry.json	world_packs/vista_playable_home_r1/visual_profiles/ue_5_7_3_renderer_registry.json	visual_profile	Apache-2.0
